concept_id,concept_code,concept_name,vocabulary_id,ingredient
40942707,OMOP2140669,Buprenorphine 0.035 MG/HR Transdermal System [Transtec] Box of 30,RxNorm Extension,buprenorphine
40942708,OMOP2140670,Buprenorphine 0.035 MG/HR Transdermal System [Transtec] Box of 24,RxNorm Extension,buprenorphine
40942709,OMOP2140671,Buprenorphine 0.035 MG/HR Transdermal System [Transtec] Box of 8,RxNorm Extension,buprenorphine
40942710,OMOP2140672,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Abz] Box of 8,RxNorm Extension,buprenorphine
40942711,OMOP2140673,Buprenorphine 0.005 MG/HR Transdermal System [Buprenorphin Ratiopharm] Box of 8,RxNorm Extension,buprenorphine
40942712,OMOP2140674,Buprenorphine 8 MG Sublingual Tablet [Bupensan] Box of 49,RxNorm Extension,buprenorphine
40942715,OMOP2140677,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Beta] Box of 16,RxNorm Extension,buprenorphine
40942716,OMOP2140678,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Abz] Box of 20,RxNorm Extension,buprenorphine
40942717,OMOP2140679,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Abz] Box of 5,RxNorm Extension,buprenorphine
40942719,OMOP2140681,Buprenorphine 0.0525 MG/HR Transdermal System [Bupre 1a Pharma] Box of 16,RxNorm Extension,buprenorphine
40942722,OMOP2140684,Buprenorphine 0.01 MG/HR Transdermal System [Buprenorphin Neuraxpharm] Box of 8,RxNorm Extension,buprenorphine
40942723,OMOP2140685,Buprenorphine 0.02 MG/HR Transdermal System [Norspan] Box of 10,RxNorm Extension,buprenorphine
40942724,OMOP2140686,Buprenorphine 0.02 MG/HR Transdermal System [Buprenorphin Neuraxpharm] Box of 12,RxNorm Extension,buprenorphine
40950022,OMOP2147984,Buprenorphine 2 MG Sublingual Tablet [Subutex] Box of 280 by Indivior,RxNorm Extension,buprenorphine
40950023,OMOP2147985,Buprenorphine 2 MG Sublingual Tablet [Buprenorphin Neuraxpharm] Box of 7 by Neuraxpharm,RxNorm Extension,buprenorphine
40950024,OMOP2147986,Buprenorphine 0.4 MG Sublingual Tablet [Buprenaddict] Box of 28 by Novartis,RxNorm Extension,buprenorphine
40950025,OMOP2147987,Buprenorphine 0.07 MG/HR Transdermal System Box of 4 by PB,RxNorm Extension,buprenorphine
40950026,OMOP2147988,Buprenorphine 0.035 MG/HR Transdermal System Box of 10 by Orifarm Leverkus,RxNorm Extension,buprenorphine
40950027,OMOP2147989,Buprenorphine 0.035 MG/HR Transdermal System Box of 8 by PB,RxNorm Extension,buprenorphine
40950028,OMOP2147990,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Actavis] Box of 7 by Puren,RxNorm Extension,buprenorphine
40950029,OMOP2147991,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Abz] Box of 28 by AbZ-Pharma,RxNorm Extension,buprenorphine
40950030,OMOP2147992,Buprenorphine 0.0525 MG/HR Transdermal System Box of 8 by Emra-Med,RxNorm Extension,buprenorphine
40950031,OMOP2147993,Buprenorphine 0.4 MG Sublingual Tablet [Temgesic] Box of 20 by Indivior,RxNorm Extension,buprenorphine
40954530,OMOP2152492,Buprenorphine 0.4 MG [Buprenorphin Ethypharm],RxNorm Extension,buprenorphine
40954531,OMOP2152493,Buprenorphine 0.4 MG [Buprenaddict],RxNorm Extension,buprenorphine
40954534,OMOP2152496,Buprenorphine 0.0525 MG/HR [Bupre 1a Pharma],RxNorm Extension,buprenorphine
40957716,OMOP2155678,Buprenorphine Transdermal System [Buprenorphin Abz],RxNorm Extension,buprenorphine
40957718,OMOP2155680,Buprenorphine Injectable Solution [Buprenorphin Dts],RxNorm Extension,buprenorphine
40962315,OMOP2160277,Buprenorphine 16 MG / Naloxone 4 MG Sublingual Tablet Box of 28,RxNorm Extension,buprenorphine
40962316,OMOP2160278,Buprenorphine 0.005 MG/HR Transdermal System Box of 8,RxNorm Extension,buprenorphine
40962317,OMOP2160279,Buprenorphine 0.0525 MG/HR Transdermal System Box of 20,RxNorm Extension,buprenorphine
40973682,OMOP2171644,Buprenorphine 2 MG / Naloxone 0.5 MG Sublingual Tablet [Suboxone R] Box of 28,RxNorm Extension,buprenorphine
40973683,OMOP2171645,Buprenorphine 2 MG / Naloxone 0.5 MG Sublingual Tablet [Suboxone R],RxNorm Extension,buprenorphine
40973684,OMOP2171646,Buprenorphine 2 MG Sublingual Tablet [Subutex] Box of 70,RxNorm Extension,buprenorphine
40973685,OMOP2171647,Buprenorphine 2 MG Sublingual Tablet [Bupensan] Box of 49,RxNorm Extension,buprenorphine
40973686,OMOP2171648,Buprenorphine 0.4 MG Sublingual Tablet [Temgesic] Box of 1800,RxNorm Extension,buprenorphine
40973687,OMOP2171649,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Hexal],RxNorm Extension,buprenorphine
40973688,OMOP2171650,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Ethypharm] Box of 28,RxNorm Extension,buprenorphine
40973689,OMOP2171651,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Actavis] Box of 28,RxNorm Extension,buprenorphine
40973690,OMOP2171652,Buprenorphine 0.07 MG/HR Transdermal System [Transtec] Box of 16,RxNorm Extension,buprenorphine
40973691,OMOP2171653,Buprenorphine 0.07 MG/HR Transdermal System [Buprenorphin Ratiopharm] Box of 20,RxNorm Extension,buprenorphine
40973692,OMOP2171654,Buprenorphine 0.015 MG/HR Transdermal System [Bupre Hexal],RxNorm Extension,buprenorphine
40973696,OMOP2171658,Buprenorphine 0.035 MG/HR Transdermal System [Buvera] Box of 5,RxNorm Extension,buprenorphine
40973697,OMOP2171659,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Ratiopharm] Box of 20,RxNorm Extension,buprenorphine
40973698,OMOP2171660,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Al] Box of 20,RxNorm Extension,buprenorphine
40973699,OMOP2171661,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Al] Box of 10,RxNorm Extension,buprenorphine
40973701,OMOP2171663,Buprenorphine 0.03 MG/HR Transdermal System [Norspan] Box of 4,RxNorm Extension,buprenorphine
40973702,OMOP2171664,Buprenorphine 0.005 MG/HR Transdermal System [Norspan] Box of 10,RxNorm Extension,buprenorphine
40973703,OMOP2171665,Buprenorphine 0.005 MG/HR Transdermal System [Norspan] Box of 4,RxNorm Extension,buprenorphine
40973704,OMOP2171666,Buprenorphine 0.005 MG/HR Transdermal System [Buprenorphin Neuraxpharm] Box of 4,RxNorm Extension,buprenorphine
40973705,OMOP2171667,Buprenorphine 0.005 MG/HR Transdermal System [Buprenorphin Aristo],RxNorm Extension,buprenorphine
40973706,OMOP2171668,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Sanofi] Box of 7,RxNorm Extension,buprenorphine
40973707,OMOP2171669,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Ratiopharm] Box of 7,RxNorm Extension,buprenorphine
40973710,OMOP2171672,Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] Box of 20,RxNorm Extension,buprenorphine
40973711,OMOP2171673,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Beta] Box of 4,RxNorm Extension,buprenorphine
40973712,OMOP2171674,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Abz] Box of 8,RxNorm Extension,buprenorphine
40973715,OMOP2171677,Buprenorphine 0.01 MG/HR Transdermal System [Norspan] Box of 2,RxNorm Extension,buprenorphine
40973716,OMOP2171678,Buprenorphine 0.01 MG/HR Transdermal System [Buprenorphin Aristo] Box of 8,RxNorm Extension,buprenorphine
40973718,OMOP2171680,Buprenorphine 0.02 MG/HR Transdermal System [Norspan] Box of 2,RxNorm Extension,buprenorphine
40981117,OMOP2179079,Buprenorphine 2 MG Sublingual Tablet [Subutex] Box of 70 by Merck,RxNorm Extension,buprenorphine
40981118,OMOP2179080,Buprenorphine 0.4 MG Sublingual Tablet [Subutex] Box of 28 by Indivior,RxNorm Extension,buprenorphine
40981119,OMOP2179081,Buprenorphine 0.07 MG/HR Transdermal System Box of 10 by Orifarm Leverkus,RxNorm Extension,buprenorphine
40981120,OMOP2179082,Buprenorphine 0.07 MG/HR Transdermal System Box of 5 by PB,RxNorm Extension,buprenorphine
40981121,OMOP2179083,Buprenorphine 0.035 MG/HR Transdermal System [Transtec] Box of 30 by Gruenenthal,RxNorm Extension,buprenorphine
40981122,OMOP2179084,Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] Box of 5 by Gruenenthal,RxNorm Extension,buprenorphine
40981123,OMOP2179085,Buprenorphine 0.4 MG Sublingual Tablet [Temgesic] Box of 50 by Roche,RxNorm Extension,buprenorphine
40981124,OMOP2179086,Buprenorphine 0.4 MG Sublingual Tablet [Temgesic] Box of 50 by Indivior,RxNorm Extension,buprenorphine
40981125,OMOP2179087,Buprenorphine 0.01 MG/HR Transdermal System [Norspan] Box of 8 by Gruenenthal,RxNorm Extension,buprenorphine
40981126,OMOP2179088,Buprenorphine 0.2 MG Sublingual Tablet Box of 50 by Merck,RxNorm Extension,buprenorphine
40985657,OMOP2183619,Buprenorphine 0.07 MG/HR [Buprenorphin Abz],RxNorm Extension,buprenorphine
40985658,OMOP2183620,Buprenorphine 0.035 MG/HR [Buprenorphin Abz],RxNorm Extension,buprenorphine
40985660,OMOP2183622,Buprenorphine 8 MG [Buprenorphin Neuraxpharm],RxNorm Extension,buprenorphine
40985661,OMOP2183623,Buprenorphine 0.0525 MG/HR [Buprenorphin Beta],RxNorm Extension,buprenorphine
40985662,OMOP2183624,Buprenorphine 0.0525 MG/HR [Buprenorphin Al],RxNorm Extension,buprenorphine
40985664,OMOP2183626,Buprenorphine 0.01 MG/HR [Buprenorphin Aristo],RxNorm Extension,buprenorphine
40985665,OMOP2183627,Buprenorphine 0.02 MG/HR [Buprenorphin Neuraxpharm],RxNorm Extension,buprenorphine
40993576,OMOP2191538,Buprenorphine 16 MG / Naloxone 4 MG Sublingual Tablet,RxNorm Extension,buprenorphine
40993577,OMOP2191539,Buprenorphine 0.07 MG/HR Transdermal System Box of 20,RxNorm Extension,buprenorphine
40993578,OMOP2191540,Buprenorphine 0.035 MG/HR Transdermal System Box of 30,RxNorm Extension,buprenorphine
40993579,OMOP2191541,Buprenorphine 8 MG Sublingual Tablet Box of 56,RxNorm Extension,buprenorphine
40993580,OMOP2191542,Buprenorphine 0.2 MG Sublingual Tablet Box of 800,RxNorm Extension,buprenorphine
40993581,OMOP2191543,Buprenorphine 0.0525 MG/HR Transdermal System Box of 10,RxNorm Extension,buprenorphine
40993582,OMOP2191544,Buprenorphine 0.02 MG/HR Transdermal System Box of 16,RxNorm Extension,buprenorphine
41005062,OMOP2203024,Buprenorphine 2 MG Sublingual Tablet [Buprenorphin Dura] Box of 28,RxNorm Extension,buprenorphine
41005065,OMOP2203027,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Neuraxpharm] Box of 28,RxNorm Extension,buprenorphine
41005066,OMOP2203028,Buprenorphine 0.4 MG Sublingual Tablet [Buprenaddict] Box of 49,RxNorm Extension,buprenorphine
41005067,OMOP2203029,Buprenorphine 0.4 MG Sublingual Tablet [Buprenaddict],RxNorm Extension,buprenorphine
41005070,OMOP2203032,Buprenorphine 0.07 MG/HR Transdermal System [Buprenorphin Beta],RxNorm Extension,buprenorphine
41005071,OMOP2203033,Buprenorphine 0.07 MG/HR Transdermal System [Buprenorphin Al] Box of 20,RxNorm Extension,buprenorphine
41005072,OMOP2203034,Buprenorphine 0.07 MG/HR Transdermal System [Buprenorphin Al] Box of 5,RxNorm Extension,buprenorphine
41005073,OMOP2203035,Buprenorphine 0.07 MG/HR Transdermal System [Bupre Hexal] Box of 16,RxNorm Extension,buprenorphine
41005074,OMOP2203036,Buprenorphine 0.07 MG/HR Transdermal System [Bupre 1a Pharma],RxNorm Extension,buprenorphine
41005077,OMOP2203039,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Beta] Box of 16,RxNorm Extension,buprenorphine
41005078,OMOP2203040,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Beta] Box of 10,RxNorm Extension,buprenorphine
41005079,OMOP2203041,Buprenorphine 0.035 MG/HR Transdermal System [Bupre Hexal] Box of 8,RxNorm Extension,buprenorphine
41005080,OMOP2203042,Buprenorphine 0.03 MG/HR Transdermal System [Norspan] Box of 12,RxNorm Extension,buprenorphine
41005083,OMOP2203045,Buprenorphine 0.0525 MG/HR Transdermal System [Triquisic] Box of 5,RxNorm Extension,buprenorphine
41005087,OMOP2203049,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Ratiopharm] Box of 20,RxNorm Extension,buprenorphine
41005088,OMOP2203050,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Abz],RxNorm Extension,buprenorphine
41005089,OMOP2203051,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Al],RxNorm Extension,buprenorphine
41005090,OMOP2203052,Buprenorphine 0.0525 MG/HR Transdermal System [Bupre Hexal] Box of 10,RxNorm Extension,buprenorphine
41005094,OMOP2203056,Buprenorphine 0.01 MG/HR Transdermal System [Buprenorphin Aristo] Box of 12,RxNorm Extension,buprenorphine
41005095,OMOP2203057,Buprenorphine 0.02 MG/HR Transdermal System [Norspan] Box of 4,RxNorm Extension,buprenorphine
41005096,OMOP2203058,Buprenorphine 0.02 MG/HR Transdermal System [Buprenorphin Ratiopharm] Box of 12,RxNorm Extension,buprenorphine
41005097,OMOP2203059,Buprenorphine 0.02 MG/HR Transdermal System [Bupre Hexal] Box of 12,RxNorm Extension,buprenorphine
41005098,OMOP2203060,Buprenorphine 0.02 MG/HR Transdermal System [Bupre Hexal] Box of 4,RxNorm Extension,buprenorphine
41012402,OMOP2210364,Buprenorphine 2 MG Sublingual Tablet [Buprenorphin Dura] Box of 28 by Mylan,RxNorm Extension,buprenorphine
41012403,OMOP2210365,Buprenorphine 2 MG Sublingual Tablet [Buprenorphin Actavis] Box of 28 by Puren,RxNorm Extension,buprenorphine
41012404,OMOP2210366,Buprenorphine 0.035 MG/HR Transdermal System [Transtec] Box of 16 by Gruenenthal,RxNorm Extension,buprenorphine
41012405,OMOP2210367,Buprenorphine 0.035 MG/HR Transdermal System Box of 16 by Orifarm Leverkus,RxNorm Extension,buprenorphine
41012406,OMOP2210368,Buprenorphine 0.005 MG/HR Transdermal System [Norspan] Box of 8 by Gruenenthal,RxNorm Extension,buprenorphine
41012407,OMOP2210369,Buprenorphine 8 MG Sublingual Tablet [Buprenaddict] Box of 7 by Novartis,RxNorm Extension,buprenorphine
41012408,OMOP2210370,Buprenorphine 0.2 MG Sublingual Tablet [Buprenorphin Hexal] Box of 28 by Novartis,RxNorm Extension,buprenorphine
41012409,OMOP2210371,Buprenorphine 0.0525 MG/HR Transdermal System Box of 8 by Orifarm Leverkus,RxNorm Extension,buprenorphine
41012410,OMOP2210372,Buprenorphine 0.01 MG/HR Transdermal System [Norspan] Box of 12 by Gruenenthal,RxNorm Extension,buprenorphine
41016744,OMOP2214706,Buprenorphine 0.035 MG/HR [Bupre 1a Pharma],RxNorm Extension,buprenorphine
41016747,OMOP2214709,Buprenorphine 0.0525 MG/HR [Buprenorphin Ratiopharm],RxNorm Extension,buprenorphine
41016748,OMOP2214710,Buprenorphine 0.0525 MG/HR [Bupre Hexal],RxNorm Extension,buprenorphine
41016750,OMOP2214712,Buprenorphine 0.02 MG/HR [Bupre Hexal],RxNorm Extension,buprenorphine
41024548,OMOP2222510,Buprenorphine 0.4 MG Sublingual Tablet Box of 1800,RxNorm Extension,buprenorphine
41024549,OMOP2222511,Buprenorphine 0.035 MG/HR Transdermal System Box of 10,RxNorm Extension,buprenorphine
41024550,OMOP2222512,Buprenorphine 0.03 MG/HR Transdermal System Box of 8,RxNorm Extension,buprenorphine
41024551,OMOP2222513,Buprenorphine 0.005 MG/HR Transdermal System Box of 12,RxNorm Extension,buprenorphine
41024552,OMOP2222514,Buprenorphine 0.2 MG Sublingual Tablet Box of 300,RxNorm Extension,buprenorphine
41024553,OMOP2222515,Buprenorphine 0.2 MG Sublingual Tablet Box of 24,RxNorm Extension,buprenorphine
41036102,OMOP2234064,Buprenorphine 2 MG Sublingual Tablet [Subutex] Box of 280,RxNorm Extension,buprenorphine
41036103,OMOP2234065,Buprenorphine 2 MG Sublingual Tablet [Buprenorphin Ethypharm] Box of 49,RxNorm Extension,buprenorphine
41036104,OMOP2234066,Buprenorphine 2 MG Sublingual Tablet [Bupensan] Box of 28,RxNorm Extension,buprenorphine
41036105,OMOP2234067,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Puren],RxNorm Extension,buprenorphine
41036106,OMOP2234068,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Hexal] Box of 50,RxNorm Extension,buprenorphine
41036107,OMOP2234069,Buprenorphine 0.4 MG Sublingual Tablet [Buprenorphin Dura],RxNorm Extension,buprenorphine
41036108,OMOP2234070,Buprenorphine 0.4 MG Sublingual Tablet [Buprenaddict] Box of 28,RxNorm Extension,buprenorphine
41036109,OMOP2234071,Buprenorphine 0.07 MG/HR Transdermal System [Triquisic],RxNorm Extension,buprenorphine
41036112,OMOP2234074,Buprenorphine 0.07 MG/HR Transdermal System [Buprenorphin Beta] Box of 8,RxNorm Extension,buprenorphine
41036113,OMOP2234075,Buprenorphine 0.3 MG/ML Injectable Solution [Temgesic] Box of 250,RxNorm Extension,buprenorphine
41036118,OMOP2234080,Buprenorphine 0.035 MG/HR Transdermal System [Buprenorphin Beta] Box of 4,RxNorm Extension,buprenorphine
41036119,OMOP2234081,Buprenorphine 0.035 MG/HR Transdermal System [Bupre Hexal],RxNorm Extension,buprenorphine
41036120,OMOP2234082,Buprenorphine 0.03 MG/HR Transdermal System [Norspan] Box of 8,RxNorm Extension,buprenorphine
41036121,OMOP2234083,Buprenorphine 0.005 MG/HR Transdermal System [Buprenorphin Neuraxpharm] Box of 12,RxNorm Extension,buprenorphine
41036122,OMOP2234084,Buprenorphine 0.005 MG/HR Transdermal System [Bupre Hexal],RxNorm Extension,buprenorphine
41036123,OMOP2234085,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Ratiopharm] Box of 28,RxNorm Extension,buprenorphine
41036124,OMOP2234086,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Neuraxpharm] Box of 28,RxNorm Extension,buprenorphine
41036125,OMOP2234087,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Actavis] Box of 28,RxNorm Extension,buprenorphine
41036127,OMOP2234089,Buprenorphine 0.2 MG Sublingual Tablet [Temgesic] Box of 200,RxNorm Extension,buprenorphine
41036132,OMOP2234094,Buprenorphine 0.0525 MG/HR Transdermal System [Buprenorphin Beta] Box of 5,RxNorm Extension,buprenorphine
41036137,OMOP2234099,Buprenorphine 0.01 MG/HR Transdermal System [Bupre 1a Pharma] Box of 8,RxNorm Extension,buprenorphine
41036141,OMOP2234103,Buprenorphine 0.02 MG/HR Transdermal System [Buprenorphin Neuraxpharm] Box of 8,RxNorm Extension,buprenorphine
41043510,OMOP2241472,Buprenorphine 2 MG Sublingual Tablet Box of 49 by Ethypharm,RxNorm Extension,buprenorphine
41043511,OMOP2241473,Buprenorphine 0.07 MG/HR Transdermal System [Transtec] Box of 24 by Gruenenthal,RxNorm Extension,buprenorphine
41043512,OMOP2241474,Buprenorphine 0.07 MG/HR Transdermal System Box of 10 by Emra-Med,RxNorm Extension,buprenorphine
41043513,OMOP2241475,Buprenorphine 0.07 MG/HR Transdermal System Box of 4 by Emra-Med,RxNorm Extension,buprenorphine
41043514,OMOP2241476,Buprenorphine 0.035 MG/HR Transdermal System Box of 20 by Orifarm Leverkus,RxNorm Extension,buprenorphine
41043515,OMOP2241477,Buprenorphine 0.035 MG/HR Transdermal System Box of 10 by PB,RxNorm Extension,buprenorphine
41043516,OMOP2241478,Buprenorphine 0.035 MG/HR Transdermal System Box of 8 by Orifarm Leverkus,RxNorm Extension,buprenorphine
41043517,OMOP2241479,Buprenorphine 8 MG Sublingual Tablet [Buprenorphin Abz] Box of 7 by AbZ-Pharma,RxNorm Extension,buprenorphine
41043518,OMOP2241480,Buprenorphine 0.2 MG Sublingual Tablet [Buprenorphin Hexal] Box of 70 by Novartis,RxNorm Extension,buprenorphine
41043519,OMOP2241481,Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] Box of 20 by Gruenenthal,RxNorm Extension,buprenorphine
41043520,OMOP2241482,Buprenorphine 0.0525 MG/HR Transdermal System [Transtec] Box of 10 by Gruenenthal,RxNorm Extension,buprenorphine
41048058,OMOP2246020,Buprenorphine 2 MG [Buprenorphin Dura],RxNorm Extension,buprenorphine
41048059,OMOP2246021,Buprenorphine 0.07 MG/HR [Buprenorphin Al],RxNorm Extension,buprenorphine
41048061,OMOP2246023,Buprenorphine 0.035 MG/HR [Bupre Hexal],RxNorm Extension,buprenorphine
41048063,OMOP2246025,Buprenorphine 0.005 MG/HR [Buprenorphin Aristo],RxNorm Extension,buprenorphine
41048064,OMOP2246026,Buprenorphine 8 MG [Buprenorphin Dura],RxNorm Extension,buprenorphine
41048066,OMOP2246028,Buprenorphine 0.0525 MG/HR [Buvera],RxNorm Extension,buprenorphine
41048067,OMOP2246029,Buprenorphine 0.01 MG/HR [Buprenorphin Ratiopharm],RxNorm Extension,buprenorphine
41051169,OMOP2249131,Buprenorphine / Naloxone Sublingual Tablet [Suboxone R],RxNorm Extension,buprenorphine
41051170,OMOP2249132,Buprenorphine Transdermal System [Triquisic],RxNorm Extension,buprenorphine
41051172,OMOP2249134,Buprenorphine Transdermal System [Buprenorphin Aristo],RxNorm Extension,buprenorphine
41051173,OMOP2249135,Buprenorphine Transdermal System [Buprenorphin Al],RxNorm Extension,buprenorphine
41055813,OMOP2253775,Buprenorphine 2 MG Sublingual Tablet Box of 70,RxNorm Extension,buprenorphine
41055814,OMOP2253776,Buprenorphine 4.2 MG Sublingual Tablet Box of 56,RxNorm Extension,buprenorphine
41055815,OMOP2253777,Buprenorphine 0.02 MG/HR Transdermal System Box of 10,RxNorm Extension,buprenorphine
